,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,64.0,63.0,94.0, E,3.0,0.0,29.86, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 00:00:00
1,12:30 AM,64.0,63.0,94.0, NE,3.0,0.0,29.86, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 00:30:00
2,1:00 AM,64.0,64.0,100.0, NE,5.0,0.0,29.86, 0.0 in, Fog,2019-03-09,2019-03-09 01:00:00
3,1:30 AM,63.0,63.0,100.0, ENE,5.0,0.0,29.86, 0.0 in, Light Rain,2019-03-09,2019-03-09 01:30:00
4,2:00 AM,63.0,63.0,100.0, ENE,3.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 02:00:00
5,2:30 AM,63.0,63.0,100.0, E,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 02:30:00
6,3:00 AM,63.0,63.0,100.0, NE,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 03:00:00
7,3:30 AM,63.0,63.0,100.0, NE,3.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 03:30:00
8,4:00 AM,63.0,63.0,100.0, ENE,3.0,0.0,29.83, 0.0 in, Light Drizzle,2019-03-09,2019-03-09 04:00:00
9,4:30 AM,63.0,63.0,100.0, ENE,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 04:30:00
10,5:00 AM,63.0,63.0,100.0, ENE,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 05:00:00
11,5:30 AM,63.0,63.0,100.0, ENE,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 05:30:00
12,6:00 AM,64.0,64.0,100.0, NE,3.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 06:00:00
13,6:30 AM,64.0,64.0,100.0, NNE,5.0,0.0,29.86, 0.0 in, Fog,2019-03-09,2019-03-09 06:30:00
14,7:00 AM,64.0,64.0,100.0, NE,2.0,0.0,29.86, 0.0 in, Light Drizzle,2019-03-09,2019-03-09 07:00:00
15,7:30 AM,64.0,64.0,100.0, E,2.0,0.0,29.86, 0.0 in, Light Drizzle,2019-03-09,2019-03-09 07:30:00
16,8:00 AM,64.0,64.0,100.0, ENE,3.0,0.0,29.86, 0.0 in, Fog,2019-03-09,2019-03-09 08:00:00
17,8:30 AM,64.0,64.0,100.0, VAR,2.0,0.0,29.89, 0.0 in, Fog,2019-03-09,2019-03-09 08:30:00
18,9:00 AM,64.0,64.0,100.0, NNE,3.0,0.0,29.89, 0.0 in, Fog,2019-03-09,2019-03-09 09:00:00
19,9:30 AM,66.0,66.0,100.0, NW,3.0,0.0,29.89, 0.0 in, Fog,2019-03-09,2019-03-09 09:30:00
20,10:00 AM,66.0,66.0,100.0, NW,3.0,0.0,29.89, 0.0 in, Fog,2019-03-09,2019-03-09 10:00:00
21,10:30 AM,66.0,66.0,100.0, NNW,3.0,0.0,29.89, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 10:30:00
22,11:30 AM,68.0,66.0,94.0, VAR,2.0,0.0,29.86, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 11:30:00
23,12:00 PM,68.0,66.0,94.0, VAR,2.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 12:00:00
24,12:30 PM,70.0,68.0,94.0, E,5.0,0.0,29.83, 0.0 in, Fog,2019-03-09,2019-03-09 12:30:00
25,1:00 PM,70.0,66.0,88.0, ENE,6.0,0.0,29.8, 0.0 in, Fog,2019-03-09,2019-03-09 13:00:00
26,1:30 PM,70.0,68.0,94.0, ENE,5.0,0.0,29.77, 0.0 in, Fog,2019-03-09,2019-03-09 13:30:00
27,2:00 PM,70.0,68.0,94.0, E,7.0,0.0,29.77, 0.0 in, Fog,2019-03-09,2019-03-09 14:00:00
28,2:30 PM,72.0,68.0,88.0, ENE,8.0,0.0,29.74, 0.0 in, Fog,2019-03-09,2019-03-09 14:30:00
29,3:00 PM,72.0,66.0,83.0, ENE,8.0,0.0,29.74, 0.0 in, Fog,2019-03-09,2019-03-09 15:00:00
30,3:30 PM,70.0,66.0,88.0, E,9.0,0.0,29.74, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 15:30:00
31,4:00 PM,70.0,66.0,88.0, ENE,8.0,0.0,29.74, 0.0 in, Fog,2019-03-09,2019-03-09 16:00:00
32,4:30 PM,70.0,66.0,88.0, NE,8.0,0.0,29.74, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 16:30:00
33,5:00 PM,70.0,66.0,88.0, NE,7.0,0.0,29.77, 0.0 in, Mostly Cloudy,2019-03-09,2019-03-09 17:00:00
