,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,82.0,79.0,89, SW,13,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 00:00:00
1,12:30 AM,81.0,79.0,94, SW,12,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 00:30:00
2,1:00 AM,81.0,77.0,89, SW,13,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 01:00:00
3,1:30 AM,81.0,77.0,89, WSW,13,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 01:30:00
4,2:00 AM,81.0,77.0,89, WSW,10,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 02:00:00
5,2:30 AM,81.0,77.0,89, SW,12,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 02:30:00
6,3:00 AM,81.0,79.0,94, WSW,12,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 03:00:00
7,3:30 AM,81.0,79.0,94, WSW,9,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 03:30:00
8,4:00 AM,81.0,79.0,94, SW,10,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 04:00:00
9,4:30 AM,81.0,79.0,94, SW,12,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 04:30:00
10,5:00 AM,81.0,79.0,94, SW,10,0.0,29.73,0.0, Partly Cloudy,2021-08-05,2021-08-05 05:00:00
11,5:30 AM,81.0,79.0,94, SW,10,0.0,29.73,0.0, Mostly Cloudy,2021-08-05,2021-08-05 05:30:00
12,6:00 AM,81.0,79.0,94, WSW,10,0.0,29.73,0.0, Mostly Cloudy,2021-08-05,2021-08-05 06:00:00
13,6:30 AM,81.0,79.0,94, WSW,12,0.0,29.76,0.0, Mostly Cloudy,2021-08-05,2021-08-05 06:30:00
14,7:00 AM,82.0,81.0,94, WSW,12,0.0,29.76,0.0, Partly Cloudy,2021-08-05,2021-08-05 07:00:00
15,7:30 AM,82.0,81.0,94, WSW,14,0.0,29.76,0.0, Partly Cloudy,2021-08-05,2021-08-05 07:30:00
16,8:00 AM,84.0,79.0,84, WSW,15,0.0,29.76,0.0, Partly Cloudy,2021-08-05,2021-08-05 08:00:00
17,8:30 AM,84.0,81.0,89, WSW,14,0.0,29.76,0.0, Partly Cloudy,2021-08-05,2021-08-05 08:30:00
18,9:00 AM,86.0,79.0,79, W,15,0.0,29.76,0.0, Partly Cloudy,2021-08-05,2021-08-05 09:00:00
19,9:30 AM,86.0,79.0,79, W,17,0.0,29.76,0.0, Mostly Cloudy,2021-08-05,2021-08-05 09:30:00
20,10:00 AM,88.0,77.0,70, W,20,0.0,29.76,0.0, Mostly Cloudy,2021-08-05,2021-08-05 10:00:00
21,10:30 AM,88.0,77.0,70, W,17,0.0,29.76,0.0, Mostly Cloudy,2021-08-05,2021-08-05 10:30:00
22,11:00 AM,90.0,79.0,70, WSW,16,0.0,29.76,0.0, Mostly Cloudy,2021-08-05,2021-08-05 11:00:00
23,11:30 AM,90.0,79.0,70, W,17,0.0,29.73,0.0, Mostly Cloudy,2021-08-05,2021-08-05 11:30:00
24,12:00 PM,86.0,81.0,84, WSW,18,0.0,29.73,0.0, Light Rain Shower,2021-08-05,2021-08-05 12:00:00
