,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,70.0,68.0,94.0, CALM,0.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 00:00:00
1,12:30 AM,70.0,66.0,88.0, SSW,1.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 00:30:00
2,1:00 AM,70.0,66.0,88.0, SSW,1.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 01:00:00
3,1:30 AM,68.0,66.0,94.0, SW,1.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 01:30:00
4,2:00 AM,68.0,66.0,94.0, SSW,1.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 02:00:00
5,2:30 AM,68.0,66.0,94.0, CALM,0.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 02:30:00
6,3:00 AM,68.0,66.0,94.0, CALM,0.0,0.0,29.91, 0.0 in, Fair,2019-11-23,2019-11-23 03:00:00
7,3:30 AM,68.0,66.0,94.0, SSW,1.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 03:30:00
8,5:30 AM,66.0,64.0,94.0, SW,2.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 05:30:00
9,6:00 AM,66.0,64.0,94.0, SW,1.0,0.0,29.97, 0.0 in, Fog,2019-11-23,2019-11-23 06:00:00
10,6:30 AM,66.0,64.0,94.0, SW,2.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 06:30:00
11,7:00 AM,70.0,66.0,88.0, WSW,2.0,0.0,30.0, 0.0 in, Fair,2019-11-23,2019-11-23 07:00:00
12,7:30 AM,75.0,68.0,78.0, SW,2.0,0.0,30.0, 0.0 in, Fair,2019-11-23,2019-11-23 07:30:00
13,8:00 AM,75.0,66.0,73.0, SW,3.0,0.0,30.03, 0.0 in, Fair,2019-11-23,2019-11-23 08:00:00
14,8:30 AM,77.0,68.0,74.0, SW,3.0,0.0,30.03, 0.0 in, Fair,2019-11-23,2019-11-23 08:30:00
15,9:00 AM,81.0,66.0,61.0, SW,2.0,0.0,30.03, 0.0 in, Fair,2019-11-23,2019-11-23 09:00:00
16,9:30 AM,82.0,68.0,62.0, VAR,1.0,0.0,30.03, 0.0 in, Fair,2019-11-23,2019-11-23 09:30:00
17,10:00 AM,81.0,66.0,61.0, N,6.0,0.0,30.0, 0.0 in, Fair,2019-11-23,2019-11-23 10:00:00
18,10:30 AM,82.0,68.0,62.0, N,7.0,0.0,30.0, 0.0 in, Fair,2019-11-23,2019-11-23 10:30:00
19,11:00 AM,84.0,66.0,55.0, VAR,3.0,0.0,30.0, 0.0 in, Fair,2019-11-23,2019-11-23 11:00:00
20,11:30 AM,82.0,66.0,58.0, N,3.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 11:30:00
21,12:00 PM,82.0,66.0,58.0, N,6.0,0.0,29.97, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 12:00:00
22,12:30 PM,84.0,66.0,55.0, N,5.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 12:30:00
23,1:00 PM,84.0,66.0,55.0, N,3.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 13:00:00
24,1:30 PM,84.0,66.0,55.0, ENE,5.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 13:30:00
25,2:00 PM,84.0,66.0,55.0, E,6.0,0.0,29.91, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 14:00:00
26,2:30 PM,82.0,66.0,58.0, E,6.0,0.0,29.91, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 14:30:00
27,3:00 PM,82.0,66.0,58.0, E,7.0,0.0,29.91, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 15:00:00
28,3:30 PM,82.0,66.0,58.0, ENE,7.0,0.0,29.91, 0.0 in, Fair,2019-11-23,2019-11-23 15:30:00
29,4:00 PM,82.0,68.0,62.0, E,5.0,0.0,29.91, 0.0 in, Fair,2019-11-23,2019-11-23 16:00:00
30,4:30 PM,81.0,66.0,61.0, E,6.0,0.0,29.91, 0.0 in, Fair,2019-11-23,2019-11-23 16:30:00
31,5:00 PM,79.0,68.0,69.0, E,6.0,0.0,29.91, 0.0 in, Fair,2019-11-23,2019-11-23 17:00:00
32,5:30 PM,77.0,66.0,69.0, E,5.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 17:30:00
33,6:00 PM,77.0,68.0,74.0, E,3.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 18:00:00
34,6:30 PM,77.0,68.0,74.0, E,3.0,0.0,29.94, 0.0 in, Fair,2019-11-23,2019-11-23 18:30:00
35,7:00 PM,77.0,68.0,74.0, VAR,2.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 19:00:00
36,7:30 PM,77.0,68.0,74.0, VAR,1.0,0.0,29.97, 0.0 in, Fair,2019-11-23,2019-11-23 19:30:00
37,8:00 PM,75.0,68.0,78.0, SW,1.0,0.0,29.97, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 20:00:00
38,8:30 PM,75.0,68.0,78.0, CALM,0.0,0.0,29.97, 0.0 in, Partly Cloudy,2019-11-23,2019-11-23 20:30:00
