,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,79.0,72.0,78, SSE,7,0.0,29.79,0.0, Partly Cloudy,2021-03-17,2021-03-17 00:00:00
1,12:30 AM,79.0,72.0,78, SSE,6,0.0,29.79,0.0, Partly Cloudy,2021-03-17,2021-03-17 00:30:00
2,1:00 AM,79.0,72.0,78, SSE,6,0.0,29.79,0.0, Partly Cloudy,2021-03-17,2021-03-17 01:00:00
3,1:30 AM,79.0,72.0,78, SSE,6,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 01:30:00
4,2:00 AM,79.0,72.0,78, SSE,6,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 02:00:00
5,2:30 AM,79.0,73.0,83, S,7,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 02:30:00
6,3:00 AM,79.0,72.0,78, SSE,6,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 03:00:00
7,3:30 AM,77.0,73.0,89, SSE,7,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 03:30:00
8,4:00 AM,77.0,72.0,83, S,6,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 04:00:00
9,4:30 AM,77.0,72.0,83, SSE,8,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 04:30:00
10,5:00 AM,77.0,72.0,83, SE,5,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 05:00:00
11,5:30 AM,77.0,72.0,83, SE,9,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 05:30:00
12,6:00 AM,77.0,72.0,83, SE,7,0.0,29.79,0.0, Partly Cloudy,2021-03-17,2021-03-17 06:00:00
13,6:30 AM,79.0,72.0,78, SE,7,0.0,29.79,0.0, Mostly Cloudy,2021-03-17,2021-03-17 06:30:00
14,7:00 AM,79.0,72.0,78, SE,6,0.0,29.79,0.0, Mostly Cloudy,2021-03-17,2021-03-17 07:00:00
15,7:30 AM,79.0,72.0,78, SE,8,0.0,29.82,0.0, Partly Cloudy,2021-03-17,2021-03-17 07:30:00
16,8:00 AM,81.0,72.0,74, ESE,8,0.0,29.82,0.0, Mostly Cloudy,2021-03-17,2021-03-17 08:00:00
17,8:30 AM,81.0,72.0,74, SE,7,0.0,29.82,0.0, Mostly Cloudy,2021-03-17,2021-03-17 08:30:00
18,9:00 AM,82.0,72.0,70, SE,7,0.0,29.82,0.0, Mostly Cloudy,2021-03-17,2021-03-17 09:00:00
19,9:30 AM,84.0,70.0,62, SSE,9,0.0,29.85,0.0, Mostly Cloudy,2021-03-17,2021-03-17 09:30:00
20,10:00 AM,86.0,70.0,58, SE,9,0.0,29.82,0.0, Partly Cloudy,2021-03-17,2021-03-17 10:00:00
21,10:30 AM,86.0,70.0,58, SE,6,0.0,29.82,0.0, Partly Cloudy,2021-03-17,2021-03-17 10:30:00
22,11:00 AM,88.0,68.0,52, VAR,5,0.0,29.82,0.0, Partly Cloudy,2021-03-17,2021-03-17 11:00:00
23,11:30 AM,88.0,68.0,52, VAR,2,0.0,29.79,0.0, Fair,2021-03-17,2021-03-17 11:30:00
24,12:00 PM,90.0,66.0,46, VAR,5,0.0,29.76,0.0, Fair,2021-03-17,2021-03-17 12:00:00
25,12:30 PM,90.0,68.0,49, ESE,7,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 12:30:00
26,1:00 PM,90.0,66.0,46, VAR,2,0.0,29.76,0.0, Partly Cloudy,2021-03-17,2021-03-17 13:00:00
27,1:30 PM,91.0,68.0,46, VAR,3,0.0,29.73,0.0, Partly Cloudy,2021-03-17,2021-03-17 13:30:00
