,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,77.0,73.0,89.0, VAR,2.0,0.0,29.97, 0.0 in, Light Rain,2019-09-25,2019-09-25 00:00:00
1,12:30 AM,77.0,73.0,89.0, SW,5.0,0.0,29.97, 0.0 in, Mostly Cloudy,2019-09-25,2019-09-25 00:30:00
2,1:00 AM,75.0,73.0,94.0, SSW,3.0,0.0,29.97, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 01:00:00
3,1:30 AM,77.0,73.0,89.0, W,2.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 01:30:00
4,2:00 AM,77.0,73.0,89.0, WSW,3.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 02:00:00
5,2:30 AM,77.0,73.0,89.0, CALM,0.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 02:30:00
6,3:00 AM,75.0,73.0,94.0, SSW,3.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 03:00:00
7,3:30 AM,75.0,73.0,94.0, VAR,1.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 03:30:00
8,4:00 AM,75.0,73.0,94.0, WSW,1.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 04:00:00
9,4:30 AM,75.0,73.0,94.0, CALM,0.0,0.0,29.94, 0.0 in, Partly Cloudy,2019-09-25,2019-09-25 04:30:00
10,5:00 AM,75.0,73.0,94.0, VAR,2.0,0.0,29.94, 0.0 in, Fog,2019-09-25,2019-09-25 05:00:00
11,5:30 AM,75.0,73.0,94.0, WSW,2.0,0.0,29.94, 0.0 in, Fog,2019-09-25,2019-09-25 05:30:00
12,6:00 AM,75.0,73.0,94.0, S,2.0,0.0,29.97, 0.0 in, Light Rain,2019-09-25,2019-09-25 06:00:00
13,6:30 AM,77.0,75.0,94.0, N,3.0,0.0,29.97, 0.0 in, Rain,2019-09-25,2019-09-25 06:30:00
14,7:00 AM,77.0,75.0,94.0, NW,6.0,0.0,30.0, 0.0 in, Light Rain,2019-09-25,2019-09-25 07:00:00
15,7:30 AM,79.0,77.0,94.0, WNW,6.0,0.0,30.0, 0.0 in, Mostly Cloudy,2019-09-25,2019-09-25 07:30:00
16,8:00 AM,79.0,77.0,94.0, W,2.0,0.0,30.0, 0.0 in, Light Rain,2019-09-25,2019-09-25 08:00:00
17,8:30 AM,81.0,77.0,89.0, VAR,1.0,0.0,30.0, 0.0 in, Mostly Cloudy,2019-09-25,2019-09-25 08:30:00
